smiles,nn_similarity,ecfp4_prob,ecfp4_pred,sim_bin
CCCCCCC(C(=O)O)C(O)C(CCCCCC)C(=O)C=Cc1ccccc1,0.6744186046511628,0.0058224337015133605,0,"[0.6, 0.8)"
CCCCCCC(C(=O)C=Cc1ccccc1)C1OC(=O)C1CCCCCC,0.6346153846153846,0.001268977227930546,0,"[0.6, 0.8)"
CCCCCCC(C(=O)C=Cc1ccccc1)C(=O)C(CCCC)C(=O)O,0.6428571428571429,0.0016953353033104458,0,"[0.6, 0.8)"
CCCCCCC(C(=O)C=Cc1ccccc1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5254237288135594,6.7483135854158e-08,0,"[0.4, 0.6)"
CCCCCCC(C(=O)C=Cc1ccccc1)C(O)C(C(=O)O)C(C)C,0.56,0.00042746135299414847,0,"[0.4, 0.6)"
CCCCCCC(C(=O)C=Cc1ccccc1)C1OC(=O)C1C(C)C,0.5555555555555556,0.018032487898927044,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(CCCCCC)C(=O)C=Cc1ccccc1,0.6585365853658537,0.0014987597174385184,0,"[0.6, 0.8)"
CCCCCCC(C=C(C(=O)O)C(C)C)C(=O)C=Cc1ccccc1,0.5306122448979592,0.0015837979114208828,0,"[0.4, 0.6)"
CCCCCCC(CC(CCCCCC)C(=O)C=Cc1ccccc1)C(=O)O,0.6904761904761905,0.1953308260318573,0,"[0.6, 0.8)"
CCCCCCC(C(=O)C=Cc1ccccc1)C(O)C(CCCC)C(=O)O,0.6590909090909091,0.0065823589712298135,0,"[0.6, 0.8)"
CCCCCCC(C(=O)C=Cc1ccccc1)C1OC(=O)C1CCCC,0.6346153846153846,0.0020537419720896718,0,"[0.6, 0.8)"
CCCCCCC(C=C(CCCC)C(=O)O)C(=O)C=Cc1ccccc1,0.5957446808510638,0.0001347188775565342,0,"[0.4, 0.6)"
CCCCCCC(=CC(CCCCCC)C(=O)C=Cc1ccccc1)C(=O)O,0.5957446808510638,0.0009058145232475833,0,"[0.4, 0.6)"
CCCCCCC(CC(C(=O)O)C(C)C)C(=O)C=Cc1ccccc1,0.5833333333333334,0.004311900999869671,0,"[0.4, 0.6)"
CCCCCCC(C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(=O)C=Cc1ccccc1,0.5076923076923077,4.076098890930027e-08,0,"[0.4, 0.6)"
CCCCCCC(CC(CCCC)C(=O)O)C(=O)C=Cc1ccccc1,0.6744186046511628,0.21546426593275816,0,"[0.6, 0.8)"
CCCCCCC(CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(=O)C=Cc1ccccc1,0.6071428571428571,1.0913412335938697e-05,0,"[0.6, 0.8)"
CC(C)C(=CC=Cc1ccccc1)C(=O)C(C(=O)O)C(C)C,0.5609756097560976,0.31771089641614353,0,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5333333333333333,0.00010686897481326881,0,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.484375,1.4408431753479904e-05,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(=CC=Cc1ccccc1)C(C)C,0.58,0.07109075771006325,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC1C(=CC=Cc1ccccc1)C(C)C,0.5555555555555556,0.010211910401027015,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(=O)C(=CC=Cc1ccccc1)C(C)C,0.5434782608695652,0.21861432802759753,0,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5357142857142857,9.637775754924682e-07,0,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)C(O)C(C(=O)O)C(C)C,0.5714285714285714,0.8744218064445505,1,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)C1OC(=O)C1C(C)C,0.5434782608695652,0.4056891082815614,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(=CC=Cc1ccccc1)C(C)C,0.5208333333333334,0.0006896352128486905,0,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)C=C(C(=O)O)C(C)C,0.5263157894736842,0.22408692983593514,0,"[0.4, 0.6)"
CCCCCCC(CC(=CC=Cc1ccccc1)C(C)C)C(=O)O,0.56,0.014150911115016372,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(O)C(=CC=Cc1ccccc1)C(C)C,0.6041666666666666,0.9687759420798713,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1C(=CC=Cc1ccccc1)C(C)C,0.5769230769230769,0.4053138069677108,0,"[0.4, 0.6)"
CCCCC(=CC(=CC=Cc1ccccc1)C(C)C)C(=O)O,0.5454545454545454,0.1865149771978218,0,"[0.4, 0.6)"
CCCCCCC(=CC(=CC=Cc1ccccc1)C(C)C)C(=O)O,0.5217391304347826,0.036448497440300286,0,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)CC(C(=O)O)C(C)C,0.5909090909090909,0.9772407188119967,1,"[0.4, 0.6)"
CC(C)C(C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)=CC=Cc1ccccc1,0.4915254237288136,5.282505447166426e-05,0,"[0.4, 0.6)"
CCCCC(CC(=CC=Cc1ccccc1)C(C)C)C(=O)O,0.5833333333333334,0.8533566217825178,1,"[0.4, 0.6)"
CC(C)C(=CC=Cc1ccccc1)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5714285714285714,2.0045802952664328e-05,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)C(=O)C(C(=O)O)C(C)C,0.5510204081632653,0.0003494920692966381,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5692307692307692,3.921498114449241e-06,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5571428571428572,4.687752515017767e-09,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)C(O)C(CCCCCC)C(=O)O,0.6521739130434783,0.028382644186753837,0,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)C1OC(=O)C1CCCCCC,0.6274509803921569,0.00010425755003629285,0,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)C(=O)C(CCCC)C(=O)O,0.6222222222222222,0.0010544808232966372,0,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5625,4.194687811785257e-08,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)C(O)C(C(=O)O)C(C)C,0.56,0.07105777003294612,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)C1OC(=O)C1C(C)C,0.5471698113207547,0.0002654805747447819,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)C(=O)C(CCCCCC)C(=O)O,0.6363636363636364,0.0009321434823163532,0,"[0.6, 0.8)"
CCCCCCC(C=C(C(=O)O)C(C)C)CC=Cc1ccccc1,0.5306122448979592,0.0033548401476792373,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)CC(CCCCCC)C(=O)O,0.6739130434782609,0.001574530576653926,0,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)C(O)C(CCCC)C(=O)O,0.6382978723404256,0.03199230279801968,0,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)C1OC(=O)C1CCCC,0.6274509803921569,0.00016885459890769765,0,"[0.6, 0.8)"
CCCCCCC(C=C(CCCC)C(=O)O)CC=Cc1ccccc1,0.6041666666666666,3.6020768109682627e-05,0,"[0.6, 0.8)"
CCCCCCC(=CC(CC=Cc1ccccc1)CCCCCC)C(=O)O,0.6041666666666666,0.0002423311472502809,0,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)CC(C(=O)O)C(C)C,0.58,0.0005381239033581356,0,"[0.4, 0.6)"
CCCCCCC(C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)CC=Cc1ccccc1,0.5757575757575758,1.0897487285753681e-08,0,"[0.4, 0.6)"
CCCCCCC(CC=Cc1ccccc1)CC(CCCC)C(=O)O,0.6595744680851063,0.0017810264540803601,0,"[0.6, 0.8)"
CCCCCCC(CC=Cc1ccccc1)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.576271186440678,7.090017357986254e-08,0,"[0.4, 0.6)"
CCCCC(C(=O)C(C(=O)O)C(C)C)C(O)C=Cc1ccccc1,0.5833333333333334,0.5860355758406989,1,"[0.4, 0.6)"
CCCCC1C(=O)C(C(C)C)C(=O)OC1C=Cc1ccccc1,0.574468085106383,0.06328995117072438,0,"[0.4, 0.6)"
CCCCC(C(O)C=Cc1ccccc1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.532258064516129,8.390296208424945e-05,0,"[0.4, 0.6)"
CCCCC1C(C=Cc2ccccc2)OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.515625,1.784992378732156e-05,0,"[0.4, 0.6)"
CCCCC(C(O)C=Cc1ccccc1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5074626865671642,1.681306097548349e-05,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(CCCC)C(O)C=Cc1ccccc1,0.6382978723404256,0.04375866177666778,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC(C=Cc2ccccc2)C(CCCC)C1O,0.66,0.009640944430786105,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1C(CCCC)C(O)C=Cc1ccccc1,0.6415094339622641,0.009086002198183256,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)C(CCCC)C(O)C=Cc1ccccc1,0.6744186046511628,0.8229474335535806,1,"[0.6, 0.8)"
CCCCC1C(=O)OC(C=Cc2ccccc2)C(CCCC)C1=O,0.6888888888888889,0.020218750059574773,0,"[0.6, 0.8)"
CCCCC(C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(O)C=Cc1ccccc1,0.5161290322580645,2.378437342030546e-05,0,"[0.4, 0.6)"
CCCCC1C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC1C=Cc1ccccc1,0.5,3.0049376284959755e-07,0,"[0.4, 0.6)"
CCCCC(C(O)C=Cc1ccccc1)C(O)C(C(=O)O)C(C)C,0.5957446808510638,0.8721791827066154,1,"[0.4, 0.6)"
CCCCC1C(C=Cc2ccccc2)OC(=O)C(C(C)C)C1O,0.5769230769230769,0.027770632090552767,0,"[0.4, 0.6)"
CCCCC(C(O)C=Cc1ccccc1)C1OC(=O)C1C(C)C,0.5849056603773585,0.6701703296871395,1,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(CCCC)C(O)C=Cc1ccccc1,0.6304347826086957,0.012805238471993574,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC(C=Cc2ccccc2)C(CCCC)C1=O,0.6458333333333334,0.00016385028900559184,0,"[0.6, 0.8)"
CCCCC(C=C(C(=O)O)C(C)C)C(O)C=Cc1ccccc1,0.5625,0.3437570392880374,0,"[0.4, 0.6)"
CCCCC1C=C(C(C)C)C(=O)OC1C=Cc1ccccc1,0.54,0.0058721637189213275,0,"[0.4, 0.6)"
CCCCCCC(CC(CCCC)C(O)C=Cc1ccccc1)C(=O)O,0.6666666666666666,0.02476088773292578,0,"[0.6, 0.8)"
CCCCCCC1CC(CCCC)C(C=Cc2ccccc2)OC1=O,0.6530612244897959,0.008524545919693274,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(O)C(CCCC)C(O)C=Cc1ccccc1,0.6818181818181818,0.9425209658618505,1,"[0.6, 0.8)"
CCCCC1C(=O)OC(C=Cc2ccccc2)C(CCCC)C1O,0.7021276595744681,0.5507313618282124,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1C(CCCC)C(O)C=Cc1ccccc1,0.6666666666666666,0.37722843383310584,0,"[0.6, 0.8)"
CCCCC(=CC(CCCC)C(O)C=Cc1ccccc1)C(=O)O,0.6382978723404256,0.008663289118794595,0,"[0.6, 0.8)"
CCCCC1=CC(CCCC)C(C=Cc2ccccc2)OC1=O,0.6382978723404256,0.003687096613508414,0,"[0.6, 0.8)"
CCCCCCC(=CC(CCCC)C(O)C=Cc1ccccc1)C(=O)O,0.6122448979591837,0.0014397147532604034,0,"[0.6, 0.8)"
CCCCCCC1=CC(CCCC)C(C=Cc2ccccc2)OC1=O,0.6122448979591837,0.0002563426098270265,0,"[0.6, 0.8)"
CCCCC(CC(C(=O)O)C(C)C)C(O)C=Cc1ccccc1,0.6122448979591837,0.694911363444994,1,"[0.6, 0.8)"
CCCCC1CC(C(C)C)C(=O)OC1C=Cc1ccccc1,0.5769230769230769,0.5915699223901543,1,"[0.4, 0.6)"
CCCCC(C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(O)C=Cc1ccccc1,0.53125,2.6437369033803173e-06,0,"[0.4, 0.6)"
CCCCC1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC1C=Cc1ccccc1,0.4918032786885246,6.848401731721617e-06,0,"[0.4, 0.6)"
CCCCC(CC(CCCC)C(O)C=Cc1ccccc1)C(=O)O,0.7111111111111111,0.9009692993265629,1,"[0.6, 0.8)"
CCCCC1CC(CCCC)C(C=Cc2ccccc2)OC1=O,0.6956521739130435,0.5198471120742282,1,"[0.6, 0.8)"
CCCCC(CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(O)C=Cc1ccccc1,0.559322033898305,0.0001389940440521678,0,"[0.4, 0.6)"
CCCCC1CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC1C=Cc1ccccc1,0.5079365079365079,1.576520624214571e-05,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)C(=O)C(C(=O)O)C(C)C,0.574468085106383,0.014694164375451286,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.532258064516129,1.0021082124374558e-05,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.49230769230769234,2.728774187669278e-08,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(=CC=Cc1ccccc1)CCCC,0.625,0.005435440388938771,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1C(=CC=Cc1ccccc1)CCCC,0.6274509803921569,1.488140483605752e-05,0,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)C(=O)C(CCCC)C(=O)O,0.6222222222222222,0.004198245675343549,0,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.4838709677419355,1.906856569633507e-08,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)C(O)C(C(=O)O)C(C)C,0.5869565217391305,0.05523330465637865,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)C1OC(=O)C1C(C)C,0.5576923076923077,0.001176389199632214,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(=CC=Cc1ccccc1)CCCC,0.5957446808510638,1.0399113149987418e-05,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)C=C(C(=O)O)C(C)C,0.5319148936170213,0.2003295709219959,0,"[0.4, 0.6)"
CCCCCCC(CC(=CC=Cc1ccccc1)CCCC)C(=O)O,0.6530612244897959,4.3107051178910284e-05,0,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)C(O)C(CCCC)C(=O)O,0.6521739130434783,0.6890182884215236,1,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)C1OC(=O)C1CCCC,0.6530612244897959,0.000982115190012464,0,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)C=C(CCCC)C(=O)O,0.6666666666666666,0.25728299906940094,0,"[0.6, 0.8)"
CCCCCCC(=CC(=CC=Cc1ccccc1)CCCC)C(=O)O,0.6222222222222222,0.0060313165527310295,0,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)CC(C(=O)O)C(C)C,0.5918367346938775,0.133454987794157,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.4838709677419355,1.1126326627508492e-05,0,"[0.4, 0.6)"
CCCCC(=CC=Cc1ccccc1)CC(CCCC)C(=O)O,0.6808510638297872,0.017176579197175846,0,"[0.6, 0.8)"
CCCCC(=CC=Cc1ccccc1)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.55,7.904678629478785e-08,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C(=O)C(C(=O)O)C(C)C,0.5510204081632653,0.002454410150299098,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.515625,1.6533271667486615e-06,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.47761194029850745,4.502027616916923e-09,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C(O)C(CCCCCC)C(=O)O,0.64,0.03547017252896353,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)C1OC(=O)C1CCCCCC,0.6274509803921569,0.00010012736524232495,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)C(=O)C(CCCC)C(=O)O,0.5957446808510638,0.0006950779880208473,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.49206349206349204,3.145999004924547e-09,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C(O)C(C(=O)O)C(C)C,0.5625,0.009553184373966616,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C1OC(=O)C1C(C)C,0.5370370370370371,0.00019427566054228785,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C(=O)C(CCCCCC)C(=O)O,0.5957446808510638,6.997071499986396e-05,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C=C(C(=O)O)C(C)C,0.5102040816326531,0.03969043207839696,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)CC(CCCCCC)C(=O)O,0.6530612244897959,0.0002899926275329434,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)C(O)C(CCCC)C(=O)O,0.64,0.26768966753967516,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)C1OC(=O)C1CCCC,0.6274509803921569,0.00016216580345283758,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)C=C(CCCC)C(=O)O,0.6222222222222222,0.0060313165527310295,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)C=C(CCCCCC)C(=O)O,0.6363636363636364,0.05406186282032668,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)CC(C(=O)O)C(C)C,0.5686274509803921,0.024779194670714433,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.47619047619047616,2.5694432888455848e-06,0,"[0.4, 0.6)"
CCCCCCC(=CC=Cc1ccccc1)CC(CCCC)C(=O)O,0.6530612244897959,0.002875088991809704,0,"[0.6, 0.8)"
CCCCCCC(=CC=Cc1ccccc1)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5573770491803278,1.3041417348360289e-08,0,"[0.4, 0.6)"
CC(C)C(CC=Cc1ccccc1)C(=O)C(C(=O)O)C(C)C,0.6097560975609756,0.2609410921618299,0,"[0.6, 0.8)"
CC(C)C(CC=Cc1ccccc1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5245901639344263,4.376150048073925e-06,0,"[0.4, 0.6)"
CC(C)C(CC=Cc1ccccc1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.48484848484848486,1.0413232120279225e-05,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(CC=Cc1ccccc1)C(C)C,0.5769230769230769,0.003082430956175082,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC1C(CC=Cc1ccccc1)C(C)C,0.5769230769230769,0.007303759288916941,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(=O)C(CC=Cc1ccccc1)C(C)C,0.5652173913043478,0.28821407380677444,0,"[0.4, 0.6)"
CC(C)C(CC=Cc1ccccc1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5263157894736842,1.4136146214092214e-06,0,"[0.4, 0.6)"
CC(C)C(CC=Cc1ccccc1)C(O)C(C(=O)O)C(C)C,0.6097560975609756,0.5989308127671384,1,"[0.6, 0.8)"
CC(C)C(CC=Cc1ccccc1)C1OC(=O)C1C(C)C,0.5869565217391305,0.5693221600484693,1,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(CC=Cc1ccccc1)C(C)C,0.5416666666666666,0.0009977875833103616,0,"[0.4, 0.6)"
CC(C)C(=CC(CC=Cc1ccccc1)C(C)C)C(=O)O,0.5714285714285714,0.24327407792799707,0,"[0.4, 0.6)"
CCCCCCC(CC(CC=Cc1ccccc1)C(C)C)C(=O)O,0.58,0.00772396410471377,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(O)C(CC=Cc1ccccc1)C(C)C,0.6,0.5562480630767248,1,"[0.6, 0.8)"
CCCCC1C(=O)OC1C(CC=Cc1ccccc1)C(C)C,0.6,0.3270689986376933,0,"[0.6, 0.8)"
CCCCC(=CC(CC=Cc1ccccc1)C(C)C)C(=O)O,0.574468085106383,0.006571306353066858,0,"[0.4, 0.6)"
CCCCCCC(=CC(CC=Cc1ccccc1)C(C)C)C(=O)O,0.5510204081632653,0.0010901389616426844,0,"[0.4, 0.6)"
CC(C)C(CC=Cc1ccccc1)CC(C(=O)O)C(C)C,0.625,0.6934293606548,1,"[0.6, 0.8)"
CC(C)C(C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)CC=Cc1ccccc1,0.49206349206349204,1.5445959356546141e-06,0,"[0.4, 0.6)"
CCCCC(CC(CC=Cc1ccccc1)C(C)C)C(=O)O,0.6041666666666666,0.7593692516813283,1,"[0.6, 0.8)"
CC(C)C(CC=Cc1ccccc1)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5517241379310345,1.1016990032760304e-05,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(=O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.5084745762711864,3.4823536225287595e-06,0,"[0.4, 0.6)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.5409836065573771,5.4206196879156725e-05,0,"[0.4, 0.6)"
O=C1OC(C(=CC=Cc2ccccc2)CCCCc2c[nH]c(Cl)c2Cl)C1CCCCc1c[nH]c(Cl)c1Cl,0.4838709677419355,1.4761179210137695e-07,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.515625,1.6533271667486615e-06,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC1C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.47761194029850745,4.502027616916923e-09,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(=O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.5081967213114754,1.2754169097002912e-06,0,"[0.4, 0.6)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.5,1.0315053806834938e-07,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.5084745762711864,1.3651207505151117e-05,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC1C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.453125,2.7501897123814216e-07,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.49206349206349204,3.145999004924547e-09,0,"[0.4, 0.6)"
CC(C)C(=CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.4915254237288136,5.771752542068487e-05,0,"[0.4, 0.6)"
CCCCCCC(CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5573770491803278,1.3041417348360289e-08,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(O)C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.5079365079365079,0.0006698270201863644,0,"[0.4, 0.6)"
CCCCC1C(=O)OC1C(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.49230769230769234,2.974039950334979e-07,0,"[0.4, 0.6)"
CCCCC(=CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.4838709677419355,1.1126326627508492e-05,0,"[0.4, 0.6)"
CCCCCCC(=CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.47619047619047616,2.5694432888455848e-06,0,"[0.4, 0.6)"
CC(C)C(CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5084745762711864,3.5960739097232534e-05,0,"[0.4, 0.6)"
O=C(O)C(=CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)CCCCc1c[nH]c(Cl)c1Cl,0.5,8.423964470019228e-05,0,"[0.4, 0.6)"
CCCCC(CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5245901639344263,5.287089291478392e-06,0,"[0.4, 0.6)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)CC(=CC=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,0.559322033898305,4.2759987889518034e-07,0,"[0.4, 0.6)"
CCCCC(CC=Cc1ccccc1)C(=O)C(C(=O)O)C(C)C,0.574468085106383,0.1241415592886719,0,"[0.4, 0.6)"
CCCCC(CC=Cc1ccccc1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.578125,0.00018092124584640496,0,"[0.4, 0.6)"
CCCCC(CC=Cc1ccccc1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5735294117647058,1.9004567671462689e-06,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(CC=Cc1ccccc1)CCCC,0.6382978723404256,0.03199230279801968,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC1C(CC=Cc1ccccc1)CCCC,0.6274509803921569,0.0010353608038197717,0,"[0.6, 0.8)"
